date,entry_time,exit_time,direction,entry_price,exit_price,qty,r_pts,pnl_pts,pnl_R,pnl_usd,pnl_pct,duration_min,exit_reason,meta
2013-04-18,09:36,09:45,SHORT,1546.5000,1546.5000,1.00,3.2500,0.0000,0.0000,0.00,0.000000,9.00,stop,strategy=b1b2;target_mult=2.;abr_prev=2.40625;b1_range=2.75;b2_follow=good
2013-05-01,09:35,09:46,SHORT,1587.2500,1589.2500,1.00,2.0000,-2.0000,-1.0000,-100.00,0.000000,11.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.21875;b1_range=1.5;b2_follow=poor
2013-05-15,09:35,09:48,LONG,1647.0000,1644.2500,1.00,2.7500,-2.7500,-1.0000,-137.50,0.000000,13.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.25;b1_range=2.25;b2_follow=poor
2013-06-07,09:35,10:00,SHORT,1629.2500,1633.7500,1.00,4.5000,-4.5000,-1.0000,-225.00,0.000000,25.00,stop,strategy=b1b2;target_mult=1.;abr_prev=2.1875;b1_range=4.;b2_follow=poor
2013-06-10,09:35,09:44,SHORT,1645.2500,1641.7500,1.00,3.5000,3.5000,1.0000,175.00,0.000000,9.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.96875;b1_range=3.;b2_follow=good
2013-07-01,09:35,10:06,LONG,1613.0000,1619.0000,1.00,6.0000,6.0000,1.0000,300.00,0.000000,31.00,target,strategy=b1b2;target_mult=1.;abr_prev=3.21875;b1_range=5.5;b2_follow=good
2013-07-24,09:35,09:50,SHORT,1691.5000,1688.2500,1.00,3.2500,3.2500,1.0000,162.50,0.000000,15.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.5;b1_range=2.75;b2_follow=good
2013-08-06,09:35,09:44,LONG,1700.2500,1698.0000,1.00,2.2500,-2.2500,-1.0000,-112.50,0.000000,9.00,stop,strategy=b1b2;target_mult=1.;abr_prev=0.96875;b1_range=1.75;b2_follow=poor
2013-08-23,09:35,09:51,SHORT,1657.7500,1655.0000,1.00,2.7500,2.7500,1.0000,137.50,0.000000,16.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.59375;b1_range=2.25;b2_follow=poor
2013-08-29,09:35,09:54,LONG,1632.5000,1637.0000,1.00,4.5000,4.5000,1.0000,225.00,0.000000,19.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.71875;b1_range=4.;b2_follow=good
2013-08-30,09:35,10:04,SHORT,1636.0000,1632.2500,1.00,3.7500,3.7500,1.0000,187.50,0.000000,29.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.59375;b1_range=3.25;b2_follow=good
2013-09-09,09:35,10:09,LONG,1662.0000,1662.0000,1.00,4.0000,0.0000,0.0000,0.00,0.000000,34.00,stop,strategy=b1b2;target_mult=1.;abr_prev=2.1875;b1_range=3.5;b2_follow=poor
2013-09-26,09:35,10:02,LONG,1692.2500,1696.0000,1.00,3.7500,3.7500,1.0000,187.50,0.000000,27.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.4375;b1_range=3.25;b2_follow=good
2013-10-01,09:38,10:56,LONG,1681.5000,1688.0000,1.00,6.5000,6.5000,1.0000,325.00,0.000000,78.00,target,strategy=b1b2;target_mult=1.;abr_prev=2.4375;b1_range=6.;b2_follow=good
2013-10-09,09:35,09:50,SHORT,1650.2500,1647.0000,1.00,3.2500,3.2500,1.0000,162.50,0.000000,15.00,target,strategy=b1b2;target_mult=1.;abr_prev=2.1875;b1_range=2.75;b2_follow=poor
2013-10-29,09:35,09:51,LONG,1763.5000,1760.7500,1.00,2.7500,-2.7500,-1.0000,-137.50,0.000000,16.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.6875;b1_range=2.25;b2_follow=poor
2013-11-07,09:36,09:40,SHORT,1768.2500,1770.7500,1.00,2.5000,-2.5000,-1.0000,-125.00,0.000000,4.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.3125;b1_range=2.;b2_follow=poor
2013-11-08,09:35,10:17,LONG,1747.7500,1752.5000,1.00,4.7500,4.7500,1.0000,237.50,0.000000,42.00,target,strategy=b1b2;target_mult=1.;abr_prev=2.1875;b1_range=4.25;b2_follow=poor
2013-11-15,09:37,10:00,SHORT,1788.5000,1791.0000,1.00,2.5000,-2.5000,-1.0000,-125.00,0.000000,23.00,stop,strategy=b1b2;target_mult=1.;abr_prev=0.9375;b1_range=2.;b2_follow=poor
2013-11-18,09:38,09:42,LONG,1799.7500,1797.2500,1.00,2.5000,-2.5000,-1.0000,-125.00,0.000000,4.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.21875;b1_range=2.;b2_follow=good
2013-12-03,09:35,09:47,LONG,1796.2500,1793.2500,1.00,3.0000,-3.0000,-1.0000,-150.00,0.000000,12.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.625;b1_range=2.5;b2_follow=poor
2014-01-28,09:43,10:03,LONG,1782.0000,1787.5000,1.00,5.5000,5.5000,1.0000,275.00,0.000000,20.00,target,strategy=b1b2;target_mult=1.;abr_prev=3.25;b1_range=5.;b2_follow=poor
2014-04-01,09:35,10:05,LONG,1873.2500,1876.5000,1.00,3.2500,3.2500,1.0000,162.50,0.000000,30.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.4375;b1_range=2.75;b2_follow=poor
2014-04-04,09:35,09:44,SHORT,1888.5000,1884.5000,1.00,4.0000,4.0000,1.0000,200.00,0.000000,9.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.40625;b1_range=3.5;b2_follow=good
2014-04-22,09:35,09:42,LONG,1868.0000,1866.0000,1.00,2.0000,-2.0000,-1.0000,-100.00,0.000000,7.00,stop,strategy=b1b2;target_mult=1.;abr_prev=0.90625;b1_range=1.5;b2_follow=good
2014-04-24,09:35,09:43,SHORT,1875.5000,1872.2500,1.00,3.2500,3.2500,1.0000,162.50,0.000000,8.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.6875;b1_range=2.75;b2_follow=good
2014-05-15,09:38,09:42,SHORT,1878.5000,1875.2500,1.00,3.2500,3.2500,1.0000,162.50,0.000000,4.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.15625;b1_range=2.75;b2_follow=good
2014-05-16,09:35,10:06,SHORT,1866.2500,1862.7500,1.00,3.5000,3.5000,1.0000,175.00,0.000000,31.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.625;b1_range=3.;b2_follow=good
2014-05-20,09:35,09:48,SHORT,1878.5000,1876.0000,1.00,2.5000,2.5000,1.0000,125.00,0.000000,13.00,target,strategy=b1b2;target_mult=1.;abr_prev=0.96875;b1_range=2.;b2_follow=poor
2014-05-21,09:35,09:37,LONG,1877.2500,1880.2500,1.00,3.0000,3.0000,1.0000,150.00,0.000000,2.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.625;b1_range=2.5;b2_follow=good
2014-06-02,09:35,09:49,SHORT,1921.5000,1919.0000,1.00,2.5000,2.5000,1.0000,125.00,0.000000,14.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.25;b1_range=2.;b2_follow=good
2014-06-09,09:35,11:19,LONG,1949.5000,1952.5000,1.00,3.0000,3.0000,1.0000,150.00,0.000000,104.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.3125;b1_range=2.5;b2_follow=good
2014-06-10,09:35,09:39,LONG,1948.7500,1946.7500,1.00,2.0000,-2.0000,-1.0000,-100.00,0.000000,4.00,stop,strategy=b1b2;target_mult=1.;abr_prev=0.96875;b1_range=1.5;b2_follow=poor
2014-06-23,09:35,09:51,SHORT,1953.0000,1953.0000,1.00,2.2500,0.0000,0.0000,0.00,0.000000,16.00,stop,strategy=b1b2;target_mult=1.;abr_prev=0.90625;b1_range=1.75;b2_follow=good
2014-06-25,09:35,10:07,LONG,1942.0000,1942.0000,1.00,4.5000,0.0000,0.0000,0.00,0.000000,32.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.71875;b1_range=4.;b2_follow=poor
2014-07-01,09:35,10:10,LONG,1959.5000,1963.0000,1.00,3.5000,3.5000,1.0000,175.00,0.000000,35.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.5;b1_range=3.;b2_follow=good
2014-07-18,09:35,10:55,LONG,1960.2500,1963.5000,1.00,3.2500,3.2500,1.0000,162.50,0.000000,80.00,target,strategy=b1b2;target_mult=1.;abr_prev=2.59375;b1_range=2.75;b2_follow=poor
2014-07-29,09:36,09:54,SHORT,1975.0000,1977.2500,1.00,2.2500,-2.2500,-1.0000,-112.50,0.000000,18.00,stop,strategy=b1b2;target_mult=1.;abr_prev=0.8125;b1_range=1.75;b2_follow=good
2014-08-15,09:35,10:04,SHORT,1957.7500,1959.7500,1.00,2.0000,-2.0000,-1.0000,-100.00,0.000000,29.00,stop,strategy=b1b2;target_mult=2.;abr_prev=1.;b1_range=1.5;b2_follow=good
2014-08-25,09:35,09:50,SHORT,1994.2500,1996.2500,1.00,2.0000,-2.0000,-1.0000,-100.00,0.000000,15.00,stop,strategy=b1b2;target_mult=2.;abr_prev=1.1875;b1_range=1.5;b2_follow=good
2014-09-12,09:37,09:41,SHORT,1993.0000,1990.2500,1.00,2.7500,2.7500,1.0000,137.50,0.000000,4.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.03125;b1_range=2.25;b2_follow=good
2014-09-18,09:35,09:53,SHORT,2005.7500,2008.0000,1.00,2.2500,-2.2500,-1.0000,-112.50,0.000000,18.00,stop,strategy=b1b2;target_mult=2.;abr_prev=1.75;b1_range=1.75;b2_follow=good
2014-10-01,09:35,09:46,SHORT,1959.2500,1951.7500,1.00,3.7500,7.5000,2.0000,375.00,0.000000,11.00,target,strategy=b1b2;target_mult=2.;abr_prev=2.1875;b1_range=3.25;b2_follow=good
2014-10-02,09:35,10:12,LONG,1940.0000,1936.0000,1.00,4.0000,-4.0000,-1.0000,-200.00,0.000000,37.00,stop,strategy=b1b2;target_mult=1.;abr_prev=2.78125;b1_range=3.5;b2_follow=poor
2014-10-13,09:35,09:51,LONG,1902.7500,1896.0000,1.00,6.7500,-6.7500,-1.0000,-337.50,0.000000,16.00,stop,strategy=b1b2;target_mult=1.;abr_prev=3.75;b1_range=6.25;b2_follow=good
2014-10-20,09:35,09:54,LONG,1879.0000,1879.0000,1.00,4.7500,0.0000,0.0000,0.00,0.000000,19.00,stop,strategy=b1b2;target_mult=2.;abr_prev=3.5;b1_range=4.25;b2_follow=good
2014-10-28,09:35,09:41,LONG,1965.0000,1961.7500,1.00,3.2500,-3.2500,-1.0000,-162.50,0.000000,6.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.96875;b1_range=2.75;b2_follow=poor
2014-11-24,09:35,09:43,LONG,2069.0000,2065.5000,1.00,3.5000,-3.5000,-1.0000,-175.00,0.000000,8.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.625;b1_range=3.;b2_follow=poor
2014-12-02,09:35,10:04,LONG,2056.5000,2060.7500,1.00,4.2500,4.2500,1.0000,212.50,0.000000,29.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.625;b1_range=3.75;b2_follow=good
2014-12-11,09:36,09:47,LONG,2039.2500,2045.7500,1.00,6.5000,6.5000,1.0000,325.00,0.000000,11.00,target,strategy=b1b2;target_mult=1.;abr_prev=3.40625;b1_range=6.;b2_follow=good
2014-12-23,09:47,10:27,SHORT,2079.7500,2079.7500,1.00,3.2500,0.0000,0.0000,0.00,0.000000,40.00,stop,strategy=b1b2;target_mult=2.;abr_prev=2.09375;b1_range=2.75;b2_follow=good
2015-01-16,09:35,10:11,LONG,1991.0000,1983.0000,1.00,8.0000,-8.0000,-1.0000,-400.00,0.000000,36.00,stop,strategy=b1b2;target_mult=1.;abr_prev=3.78125;b1_range=7.5;b2_follow=good
2015-01-28,09:35,10:34,SHORT,2033.0000,2027.0000,1.00,6.0000,6.0000,1.0000,300.00,0.000000,59.00,target,strategy=b1b2;target_mult=1.;abr_prev=3.1875;b1_range=5.5;b2_follow=good
2015-02-03,09:35,10:58,LONG,2031.2500,2023.5000,1.00,7.7500,-7.7500,-1.0000,-387.50,0.000000,83.00,stop,strategy=b1b2;target_mult=1.;abr_prev=4.375;b1_range=7.25;b2_follow=poor
2015-02-05,09:39,15:28,LONG,2047.2500,2056.2500,1.00,4.5000,9.0000,2.0000,450.00,0.000000,349.00,target,strategy=b1b2;target_mult=2.;abr_prev=5.21875;b1_range=4.;b2_follow=good
2015-02-10,09:44,10:30,SHORT,2050.5000,2046.2500,1.00,4.2500,4.2500,1.0000,212.50,0.000000,46.00,target,strategy=b1b2;target_mult=1.;abr_prev=2.46875;b1_range=3.75;b2_follow=poor
2015-03-02,09:36,10:11,LONG,2105.2500,2111.7500,1.00,3.2500,6.5000,2.0000,325.00,0.000000,35.00,target,strategy=b1b2;target_mult=2.;abr_prev=1.90625;b1_range=2.75;b2_follow=good
2015-03-23,09:38,11:44,LONG,2102.0000,2102.0000,1.00,3.0000,0.0000,0.0000,0.00,0.000000,126.00,stop,strategy=b1b2;target_mult=2.;abr_prev=1.75;b1_range=2.5;b2_follow=good
2015-04-22,09:35,09:44,SHORT,2093.2500,2090.2500,1.00,3.0000,3.0000,1.0000,150.00,0.000000,9.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.46875;b1_range=2.5;b2_follow=good
2015-04-24,09:35,09:52,SHORT,2109.2500,2109.2500,1.00,3.5000,0.0000,0.0000,0.00,0.000000,17.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.6875;b1_range=3.;b2_follow=good
2015-05-01,10:18,10:43,LONG,2093.7500,2088.0000,1.00,5.7500,-5.7500,-1.0000,-287.50,0.000000,25.00,stop,strategy=b1b2;target_mult=1.;abr_prev=2.78125;b1_range=5.25;b2_follow=poor
2015-05-12,09:41,09:45,SHORT,2085.7500,2080.7500,1.00,5.0000,5.0000,1.0000,250.00,0.000000,4.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.9375;b1_range=4.5;b2_follow=poor
2015-05-29,09:35,10:30,SHORT,2115.0000,2111.0000,1.00,4.0000,4.0000,1.0000,200.00,0.000000,55.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.5;b1_range=3.5;b2_follow=good
2015-06-01,09:35,09:46,SHORT,2111.2500,2107.0000,1.00,4.2500,4.2500,1.0000,212.50,0.000000,11.00,target,strategy=b1b2;target_mult=1.;abr_prev=2.125;b1_range=3.75;b2_follow=good
2015-06-10,09:35,09:48,LONG,2090.0000,2093.5000,1.00,3.5000,3.5000,1.0000,175.00,0.000000,13.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.9375;b1_range=3.;b2_follow=good
2015-06-11,09:51,10:38,LONG,2112.7500,2107.5000,1.00,5.2500,-5.2500,-1.0000,-262.50,0.000000,47.00,stop,strategy=b1b2;target_mult=1.;abr_prev=2.03125;b1_range=4.75;b2_follow=poor
2015-06-17,09:35,10:19,LONG,2103.0000,2099.2500,1.00,3.7500,-3.7500,-1.0000,-187.50,0.000000,44.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.3125;b1_range=3.25;b2_follow=poor
2015-06-22,09:35,09:38,LONG,2117.5000,2113.7500,1.00,3.7500,-3.7500,-1.0000,-187.50,0.000000,3.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.5625;b1_range=3.25;b2_follow=poor
2015-06-25,09:37,09:40,SHORT,2104.2500,2100.7500,1.00,3.5000,3.5000,1.0000,175.00,0.000000,3.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.5625;b1_range=3.;b2_follow=good
2015-06-26,09:35,09:56,SHORT,2094.2500,2098.5000,1.00,4.2500,-4.2500,-1.0000,-212.50,0.000000,21.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.5;b1_range=3.75;b2_follow=good
2015-07-20,09:35,10:17,SHORT,2119.2500,2119.2500,1.00,3.0000,0.0000,0.0000,0.00,0.000000,42.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.03125;b1_range=2.5;b2_follow=poor
2015-07-28,09:36,09:53,SHORT,2067.5000,2067.5000,1.00,5.0000,0.0000,0.0000,0.00,0.000000,17.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.96875;b1_range=4.5;b2_follow=good
2015-08-03,09:35,09:55,SHORT,2096.5000,2096.5000,1.00,2.7500,0.0000,0.0000,0.00,0.000000,20.00,stop,strategy=b1b2;target_mult=2.;abr_prev=2.;b1_range=2.25;b2_follow=good
2015-08-06,09:35,09:36,SHORT,2094.7500,2091.2500,1.00,3.5000,3.5000,1.0000,175.00,0.000000,1.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.59375;b1_range=3.;b2_follow=good
2015-08-07,09:35,09:59,SHORT,2071.0000,2076.7500,1.00,5.7500,-5.7500,-1.0000,-287.50,0.000000,24.00,stop,strategy=b1b2;target_mult=1.;abr_prev=2.125;b1_range=5.25;b2_follow=poor
2015-08-28,09:39,09:48,LONG,1982.7500,1976.0000,1.00,6.7500,-6.7500,-1.0000,-337.50,0.000000,9.00,stop,strategy=b1b2;target_mult=2.;abr_prev=5.75;b1_range=6.25;b2_follow=good
2015-09-28,09:35,10:04,SHORT,1905.0000,1898.0000,1.00,7.0000,7.0000,1.0000,350.00,0.000000,29.00,target,strategy=b1b2;target_mult=1.;abr_prev=3.59375;b1_range=6.5;b2_follow=poor
2015-11-09,09:35,09:40,SHORT,2083.0000,2087.7500,1.00,4.7500,-4.7500,-1.0000,-237.50,0.000000,5.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.78125;b1_range=4.25;b2_follow=poor
2015-11-10,09:35,09:45,LONG,2071.7500,2067.2500,1.00,4.5000,-4.5000,-1.0000,-225.00,0.000000,10.00,stop,strategy=b1b2;target_mult=1.;abr_prev=2.4375;b1_range=4.;b2_follow=good
2015-11-11,09:36,10:01,SHORT,2078.7500,2075.5000,1.00,3.2500,3.2500,1.0000,162.50,0.000000,25.00,target,strategy=b1b2;target_mult=1.;abr_prev=2.0625;b1_range=2.75;b2_follow=poor
2015-11-16,09:35,09:39,LONG,2020.7500,2027.2500,1.00,6.5000,6.5000,1.0000,325.00,0.000000,4.00,target,strategy=b1b2;target_mult=1.;abr_prev=2.59375;b1_range=6.;b2_follow=good
2015-11-17,09:35,10:32,SHORT,2049.0000,2053.5000,1.00,4.5000,-4.5000,-1.0000,-225.00,0.000000,57.00,stop,strategy=b1b2;target_mult=1.;abr_prev=2.28125;b1_range=4.;b2_follow=good
2015-11-18,09:35,10:14,LONG,2056.2500,2056.2500,1.00,3.7500,0.0000,0.0000,0.00,0.000000,39.00,stop,strategy=b1b2;target_mult=2.;abr_prev=2.84375;b1_range=3.25;b2_follow=good
2015-11-26,09:39,09:42,SHORT,2094.2500,2094.2500,1.00,1.2500,0.0000,0.0000,0.00,0.000000,3.00,stop,strategy=b1b2;target_mult=2.;abr_prev=1.3125;b1_range=0.75;b2_follow=good
2015-12-07,09:35,10:03,SHORT,2080.7500,2075.7500,1.00,5.0000,5.0000,1.0000,250.00,0.000000,28.00,target,strategy=b1b2;target_mult=1.;abr_prev=2.0625;b1_range=4.5;b2_follow=poor
2015-12-14,09:35,09:42,LONG,2017.7500,2010.2500,1.00,7.5000,-7.5000,-1.0000,-375.00,0.000000,7.00,stop,strategy=b1b2;target_mult=1.;abr_prev=3.125;b1_range=7.;b2_follow=poor
2015-12-17,09:35,09:43,SHORT,2073.2500,2068.2500,1.00,5.0000,5.0000,1.0000,250.00,0.000000,8.00,target,strategy=b1b2;target_mult=1.;abr_prev=2.96875;b1_range=4.5;b2_follow=good
2015-12-22,09:35,09:50,SHORT,2018.0000,2012.5000,1.00,5.5000,5.5000,1.0000,275.00,0.000000,15.00,target,strategy=b1b2;target_mult=1.;abr_prev=3.21875;b1_range=5.;b2_follow=good
2015-12-29,09:35,11:35,LONG,2065.0000,2069.5000,1.00,4.5000,4.5000,1.0000,225.00,0.000000,120.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.8125;b1_range=4.;b2_follow=good
2015-12-30,09:35,10:44,SHORT,2064.7500,2064.7500,1.00,4.0000,0.0000,0.0000,0.00,0.000000,69.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.84375;b1_range=3.5;b2_follow=good
2016-01-14,09:35,09:59,SHORT,1886.0000,1873.0000,1.00,6.5000,13.0000,2.0000,650.00,0.000000,24.00,target,strategy=b1b2;target_mult=2.;abr_prev=5.09375;b1_range=6.;b2_follow=good
2016-01-26,09:35,09:48,LONG,1884.5000,1877.0000,1.00,7.5000,-7.5000,-1.0000,-375.00,0.000000,13.00,stop,strategy=b1b2;target_mult=1.;abr_prev=3.1875;b1_range=7.;b2_follow=poor
2016-02-01,09:35,09:38,SHORT,1916.0000,1920.2500,1.00,4.2500,-4.2500,-1.0000,-212.50,0.000000,3.00,stop,strategy=b1b2;target_mult=2.;abr_prev=3.21875;b1_range=3.75;b2_follow=poor
2016-02-03,09:35,09:46,SHORT,1905.2500,1897.2500,1.00,4.0000,8.0000,2.0000,400.00,0.000000,11.00,target,strategy=b1b2;target_mult=2.;abr_prev=3.3125;b1_range=3.5;b2_follow=good
2016-02-24,09:35,09:55,SHORT,1895.0000,1889.2500,1.00,5.7500,5.7500,1.0000,287.50,0.000000,20.00,target,strategy=b1b2;target_mult=1.;abr_prev=2.53125;b1_range=5.25;b2_follow=poor
2016-03-14,09:39,09:48,LONG,2017.7500,2014.7500,1.00,3.0000,-3.0000,-1.0000,-150.00,0.000000,9.00,stop,strategy=b1b2;target_mult=2.;abr_prev=1.78125;b1_range=2.5;b2_follow=good
2016-03-21,09:37,10:04,LONG,2038.5000,2038.5000,1.00,3.5000,0.0000,0.0000,0.00,0.000000,27.00,stop,strategy=b1b2;target_mult=2.;abr_prev=2.15625;b1_range=3.;b2_follow=good
2016-03-22,09:35,09:49,LONG,2035.0000,2031.2500,1.00,3.7500,-3.7500,-1.0000,-187.50,0.000000,14.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.4375;b1_range=3.25;b2_follow=poor
2016-04-25,09:35,09:44,LONG,2081.2500,2077.7500,1.00,3.5000,-3.5000,-1.0000,-175.00,0.000000,9.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.5;b1_range=3.;b2_follow=good
2016-04-26,09:36,09:45,SHORT,2084.5000,2087.2500,1.00,2.7500,-2.7500,-1.0000,-137.50,0.000000,9.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.65625;b1_range=2.25;b2_follow=poor
2016-04-29,09:35,09:46,LONG,2067.0000,2062.2500,1.00,4.7500,-4.7500,-1.0000,-237.50,0.000000,11.00,stop,strategy=b1b2;target_mult=1.;abr_prev=3.40625;b1_range=4.25;b2_follow=poor
2016-05-09,09:35,10:23,LONG,2054.2500,2054.2500,1.00,5.0000,0.0000,0.0000,0.00,0.000000,48.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.84375;b1_range=4.5;b2_follow=good
2016-05-10,09:35,09:47,LONG,2064.5000,2068.0000,1.00,3.5000,3.5000,1.0000,175.00,0.000000,12.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.53125;b1_range=3.;b2_follow=poor
2016-05-18,09:35,09:41,SHORT,2036.2500,2040.2500,1.00,4.0000,-4.0000,-1.0000,-200.00,0.000000,6.00,stop,strategy=b1b2;target_mult=1.;abr_prev=2.21875;b1_range=3.5;b2_follow=poor
2016-05-20,09:35,09:51,LONG,2047.2500,2052.0000,1.00,4.7500,4.7500,1.0000,237.50,0.000000,16.00,target,strategy=b1b2;target_mult=1.;abr_prev=2.21875;b1_range=4.25;b2_follow=good
2016-05-30,09:39,11:26,SHORT,2100.0000,2102.2500,1.00,2.2500,-2.2500,-1.0000,-112.50,0.000000,107.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.;b1_range=1.75;b2_follow=poor
2016-06-01,09:35,09:48,SHORT,2083.5000,2086.2500,1.00,2.7500,-2.7500,-1.0000,-137.50,0.000000,13.00,stop,strategy=b1b2;target_mult=2.;abr_prev=2.15625;b1_range=2.25;b2_follow=good
2016-06-08,09:35,10:11,LONG,2115.2500,2115.2500,1.00,2.7500,0.0000,0.0000,0.00,0.000000,36.00,stop,strategy=b1b2;target_mult=2.;abr_prev=1.5;b1_range=2.25;b2_follow=good
2016-06-13,09:42,10:07,LONG,2092.5000,2092.5000,1.00,5.0000,0.0000,0.0000,0.00,0.000000,25.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.90625;b1_range=4.5;b2_follow=poor
2016-06-14,09:35,09:42,LONG,2077.2500,2081.2500,1.00,4.0000,4.0000,1.0000,200.00,0.000000,7.00,target,strategy=b1b2;target_mult=1.;abr_prev=2.125;b1_range=3.5;b2_follow=good
2016-06-20,09:35,10:05,LONG,2088.2500,2092.5000,1.00,4.2500,4.2500,1.0000,212.50,0.000000,30.00,target,strategy=b1b2;target_mult=1.;abr_prev=2.03125;b1_range=3.75;b2_follow=good
2016-07-11,09:35,10:24,LONG,2131.0000,2127.0000,1.00,4.0000,-4.0000,-1.0000,-200.00,0.000000,49.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.6875;b1_range=3.5;b2_follow=good
2016-07-12,09:35,10:09,LONG,2143.5000,2140.5000,1.00,3.0000,-3.0000,-1.0000,-150.00,0.000000,34.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.53125;b1_range=2.5;b2_follow=good
2016-07-13,09:37,11:31,SHORT,2146.7500,2142.5000,1.00,4.2500,4.2500,1.0000,212.50,0.000000,114.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.59375;b1_range=3.75;b2_follow=good
2016-07-15,09:35,10:12,SHORT,2161.2500,2158.0000,1.00,3.2500,3.2500,1.0000,162.50,0.000000,37.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.78125;b1_range=2.75;b2_follow=good
2016-07-27,09:35,10:21,SHORT,2166.5000,2163.5000,1.00,3.0000,3.0000,1.0000,150.00,0.000000,46.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.40625;b1_range=2.5;b2_follow=poor
2016-07-29,09:45,09:55,LONG,2164.7500,2160.5000,1.00,4.2500,-4.2500,-1.0000,-212.50,0.000000,10.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.5;b1_range=3.75;b2_follow=poor
2016-08-01,09:35,10:06,SHORT,2166.5000,2166.5000,1.00,2.5000,0.0000,0.0000,0.00,0.000000,31.00,stop,strategy=b1b2;target_mult=2.;abr_prev=2.09375;b1_range=2.;b2_follow=good
2016-08-11,09:35,09:59,LONG,2180.2500,2178.0000,1.00,2.2500,-2.2500,-1.0000,-112.50,0.000000,24.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.5625;b1_range=1.75;b2_follow=poor
2016-08-26,09:35,10:00,LONG,2178.0000,2174.0000,1.00,4.0000,-4.0000,-1.0000,-200.00,0.000000,25.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.53125;b1_range=3.5;b2_follow=good
2016-09-01,09:35,09:51,LONG,2171.5000,2167.7500,1.00,3.7500,-3.7500,-1.0000,-187.50,0.000000,16.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.625;b1_range=3.25;b2_follow=poor
2016-09-12,09:35,09:58,LONG,2123.7500,2130.5000,1.00,6.7500,6.7500,1.0000,337.50,0.000000,23.00,target,strategy=b1b2;target_mult=1.;abr_prev=3.5625;b1_range=6.25;b2_follow=good
2016-09-14,09:35,09:50,LONG,2131.2500,2125.7500,1.00,5.5000,-5.5000,-1.0000,-275.00,0.000000,15.00,stop,strategy=b1b2;target_mult=2.;abr_prev=4.125;b1_range=5.;b2_follow=good
2016-09-15,09:35,09:45,LONG,2128.2500,2121.7500,1.00,6.5000,-6.5000,-1.0000,-325.00,0.000000,10.00,stop,strategy=b1b2;target_mult=1.;abr_prev=3.03125;b1_range=6.;b2_follow=poor
